302495.709381456	4123774.560616960
302496.003641017	4123775.081900860
302496.297900577	4123775.603184760
302496.592160138	4123776.124468660
302496.886419698	4123776.645752560
302497.180679259	4123777.167036460
302497.474938819	4123777.688320360
302497.769198380	4123778.209604260
302498.063457940	4123778.730888160
302498.357717501	4123779.252172060
302498.651977061	4123779.773455970
302498.946236622	4123780.294739870
302499.162810702	4123780.822548790
302499.380167982	4123781.383645820
302499.553690321	4123781.967978590
302499.718602303	4123782.563616140
302499.874120707	4123783.137270340
302500.010329833	4123783.644765790
302500.158021086	4123784.263012870
302500.286403065	4123784.815101200
302500.380343688	4123785.412408600
302500.473501083	4123785.976427900
302500.548393509	4123786.518672580
302500.569796415	4123787.051073610
302500.565107251	4123787.606292900
302500.552329901	4123788.195009040
302500.520504384	4123788.728662460
302500.452671110	4123789.240958730
302500.368139332	4123789.798056600
302500.257776580	4123790.389068790
302500.136192780	4123790.880425370
302499.989039087	4123791.416792300
302499.788657006	4123791.954411630
302499.577837106	4123792.425663470
302499.333098079	4123792.964326470
302499.077660157	4123793.425525950
302498.993128537	4123793.982623850
302498.692550446	4123794.411578900
302498.374229592	4123794.840951430
302498.047298449	4123795.281628740
302497.703146702	4123795.744915610
302497.375171320	4123796.141208810
302496.968658792	4123796.594860820
302496.542575963	4123796.971258060
302496.133452724	4123797.313949750
302495.670840065	4123797.646797830
302495.234058385	4123797.945731620
302494.788144260	4123798.233778140
302494.332836605	4123798.499841350
302493.815951383	4123798.789557820
302493.360904870	4123799.066717120
302492.862284669	4123799.378208250
302492.337050324	4123799.690325630
302491.785201837	4123800.003069270
302491.216393862	4123800.349518540
302490.760825341	4123800.604485910
302490.270554539	4123800.893576390
302489.762540987	4123801.183084390
302489.245917166	4123801.483897190
302488.720683078	4123801.796014810
302488.186316547	4123802.097245170
302487.643078662	4123802.398684320
302487.099318630	4123802.677931420
302486.599654492	4123802.945038800
302486.126082370	4123803.189327890
302485.547620158	4123803.502698200
302485.012731652	4123803.781736700
302484.504457348	4123804.060148990
302483.961219713	4123804.361588380
302483.505390517	4123804.605460130
302483.032340765	4123804.871941470
302482.532676879	4123805.139049100
302482.042145508	4123805.417044050
302481.569356946	4123805.694621520
302481.087697026	4123805.972407770
302480.597165748	4123806.250402810
302480.071410057	4123806.540328920
302479.519823549	4123806.864169440
302478.959104592	4123807.177122720
302478.389514289	4123807.490284790
302477.784699590	4123807.815377960
302477.153270779	4123808.141097450
302476.522103122	4123808.477913030
302475.890674407	4123808.803632610
302475.312474044	4123809.128099700
302474.865516724	4123809.371763180
302474.410210264	4123809.637827520
302473.919679409	4123809.915822960
302473.482115773	4123810.181469830
302473.018460238	4123810.469935090
302472.519841426	4123810.781427490
302472.065579563	4123811.091876110
302471.603229691	4123811.435821640
302471.132530703	4123811.802168030
302470.627651802	4123812.224829690
302470.167129857	4123812.646447570
302469.723828487	4123813.045455870
302469.290443006	4123813.488639570
302468.867234537	4123813.987094730
302468.453941968	4123814.529725300
302468.041693927	4123815.116740040
302467.657365675	4123815.758608690
302467.299129376	4123816.377658990
302466.993860272	4123816.984360660
302466.723293358	4123817.556939150
302466.523436365	4123818.116751480
302466.367936275	4123818.675519970
302466.229917836	4123819.222774890
302466.092421661	4123819.792221890
302465.983106355	4123820.427618820
302465.927019302	4123821.061763130
302465.933815228	4123821.727734180
302465.957048290	4123822.337807500
302466.024115962	4123822.924644900
302466.090661383	4123823.489290230
302466.174166173	4123824.020229900
302466.265758959	4123824.517672690
302466.357873979	4123825.037307560
302466.486518947	4123825.600491510
302466.652477214	4123826.240512660
302466.853920924	4123826.879698730
302467.072585096	4123827.496275200
302467.298815003	4123828.057162710
302467.550875614	4123828.584135810
302467.802413958	4123829.088916840
302468.035948427	4123829.583019380
302468.295574720	4123830.054303540
302468.564333467	4123830.536474990
302468.869099868	4123831.040003450
302469.192392311	4123831.576402500
302469.525861664	4123832.168072990
302469.877334810	4123832.770422000
302470.246811744	4123833.383449540
302470.589674551	4123833.997103380
302470.932798428	4123834.621853270
302471.257396196	4123835.213732580
302471.545725149	4123835.773158850
302471.824660480	4123836.310601810
302472.084808609	4123836.804078160
302472.335040895	4123837.253379120
302472.640851311	4123837.801291860
302472.919264286	4123838.316542780
302473.178628956	4123838.776731040
302473.465913223	4123839.291773210
302473.726583401	4123839.807441680
302473.968205283	4123840.268047490
302474.227830954	4123840.739331810
302474.487456599	4123841.210616150
302474.783350951	4123841.714353560
302475.051064553	4123842.152141040
302475.310167891	4123842.601233320
302475.578925884	4123843.083404970
302475.820808693	4123843.555106860
302476.097915758	4123844.014877680
302476.384416360	4123844.496631830
302476.652390909	4123844.945515390
302476.939674778	4123845.460557670
302477.253833759	4123845.986069720
302477.540073126	4123846.456727870
302477.808308666	4123846.916707500
302478.067933943	4123847.387991940
302478.318426741	4123847.848389100
302478.568658406	4123848.297690230
302478.846809609	4123848.801845280
302479.116611651	4123849.328401180
302479.349100552	4123849.778119840
302479.627512771	4123850.293370960
302479.924189849	4123850.830396650
302480.220083576	4123851.334134240
302480.488318832	4123851.794113950
302480.782123657	4123852.209083250
302481.157337123	4123852.688750000
302481.539333056	4123853.079439710
302481.928633672	4123853.403344450
302482.389166055	4123853.736675220
302482.929018226	4123854.045935170
302483.413292428	4123854.256583320
302483.976886427	4123854.443160670
302484.468465313	4123854.587023900
302484.959783080	4123854.719791120
302485.459188869	4123854.819061500
302485.966421589	4123854.873739020
302486.525576827	4123854.871683880
302487.136654594	4123854.812896100
302487.631621716	4123854.723533970
302488.240088545	4123854.553785890
302488.821419202	4123854.362472030
302489.366220163	4123854.127609030
302489.918587026	4123853.837057130
302490.479303080	4123853.524104460
302490.996445761	4123853.245483650
302491.451750204	4123852.979420120
302491.977764287	4123852.700590630
302492.529870239	4123852.398942880
302493.029531465	4123852.131835730
302493.529192721	4123851.864728610
302494.029637269	4123851.630909630
302494.521210506	4123851.397299430
302494.968427072	4123851.164732950
302495.486875462	4123850.941592620
302495.987581198	4123850.718869800
302496.496897216	4123850.484842240
302496.979338158	4123850.240344880
302497.522834178	4123849.950002250
302498.013624356	4123849.683104140
302498.495282142	4123849.405318760
302499.020774503	4123849.104297660
302499.467469146	4123848.849539360
302499.957737288	4123848.560449300
302500.386428224	4123848.295012480
302500.929924481	4123848.004670070
302501.429064061	4123847.715371370
302501.937597169	4123847.448056040
302502.384553059	4123847.204393930
302502.893086227	4123846.937078660
302503.401619426	4123846.669763430
302503.909891582	4123846.391352180
302504.382939468	4123846.124871930
302504.837983621	4123845.847713120
302505.284939675	4123845.604051180
302505.810693572	4123845.314126560
302506.265998884	4123845.048063870
302506.782881503	4123844.758348050
302507.247058219	4123844.492076690
302507.746198212	4123844.202778380
302508.262819863	4123843.901966610
302508.735868017	4123843.635486610
302509.182302160	4123843.369632810
302509.620387116	4123843.126179840
302510.075692660	4123842.860117360
302510.592314472	4123842.559305750
302511.047359011	4123842.282147290
302511.590072809	4123841.958517500
302512.062860110	4123841.680941660
302512.518426867	4123841.425975370
302513.061401835	4123841.113441710
302513.622119539	4123840.800490650
302514.077425329	4123840.534428410
302514.541341437	4123840.257061440
302515.101798192	4123839.933014450
302515.636424110	4123839.642881760
302516.144436014	4123839.353375260
302516.687933354	4123839.063033920
302517.144544604	4123838.852452040
302517.688042009	4123838.562110770
302518.154046770	4123838.373512300
302518.716853261	4123838.149329900
302519.192512576	4123837.993810890
302519.695047014	4123837.848761800
302520.250809582	4123837.702460480
302520.860844484	4123837.599291070
302521.373294520	4123837.498417520
302522.046734157	4123837.449267410
302522.667728826	4123837.434657710
302523.298116941	4123837.442031430
302523.955380157	4123837.459875110
302524.462613514	4123837.514554980
302524.987850612	4123837.579913500
302525.513870831	4123837.678560170
302526.004666673	4123837.789137730
302526.603223936	4123837.952691030
302527.167339937	4123838.161463350
302527.732239030	4123838.403523810
302528.307836725	4123838.723047860
302528.740448607	4123839.001527060
302529.281343938	4123839.355174100
302529.787014862	4123839.720752010
302530.266332733	4123840.098052100
302530.736779211	4123840.475560920
302531.189743987	4123840.864583200
302531.634620484	4123841.287102310
302532.079496934	4123841.709621440
302532.506369612	4123842.121461960
302532.880536238	4123842.556746770
302533.237221169	4123843.003545020
302533.576946473	4123843.484048800
302533.934675466	4123843.975231220
302534.202124772	4123844.401924420
302534.487838807	4123844.850392310
302534.783729320	4123845.354131690
302535.097884549	4123845.879645760
302535.438914802	4123846.415629790
302535.761680266	4123846.929839150
302536.075052289	4123847.422065140
302536.352155821	4123847.881837810
302536.602384274	4123848.331140550
302536.917322381	4123848.889942790
302537.195469943	4123849.394099630
302537.455613768	4123849.887577840
302537.715757565	4123850.381056050
302537.976162361	4123850.885630310
302538.263442168	4123851.400674530
302538.569769756	4123851.970781560
302538.884707613	4123852.529583870
302539.125803446	4123852.967999320
302539.367160283	4123853.417510820
302539.617388430	4123853.866813630
302539.868138606	4123854.338308530
302540.128021113	4123854.820690770
302540.405385234	4123855.291559600
302540.683271376	4123855.784620510
302540.970289845	4123856.288568780
302541.275311969	4123856.803195710
302541.580856108	4123857.340014730
302541.886400210	4123857.876833750
302542.192205297	4123858.424748820
302542.488355950	4123858.939584480
302542.757370536	4123859.432854150
302542.998988040	4123859.893461780
302543.296182687	4123860.452681610
302543.574329533	4123860.956838650
302543.824818280	4123861.417237610
302544.094615783	4123861.943795420
302544.381111820	4123862.425551720
302544.659780586	4123862.951900860
302544.910008200	4123863.401203810
302545.169629156	4123863.872490160
302545.410724375	4123864.310905770
302545.678955581	4123864.770887410
302545.994153563	4123865.340785990
302546.280649388	4123865.822542350
302546.567406201	4123866.315394750
302546.835637286	4123866.775376420
302547.085864684	4123867.224679430
302547.372360390	4123867.706435820
302547.660161152	4123868.243672400
302547.955789129	4123868.736316160
302548.197667133	4123869.208019960
302548.439806129	4123869.690819800
302548.746132446	4123870.260927160
302549.051675677	4123870.797746420
302549.348086540	4123871.323678330
302549.654151728	4123871.882689680
302549.922121472	4123872.331575410
302550.217227159	4123872.802027160
302550.513115859	4123873.305767040
302550.817875836	4123873.809298240
302551.131768107	4123874.323716820
302551.445921353	4123874.849231430
302551.751464264	4123875.386050780
302552.066139461	4123875.933757490
302552.390468965	4123876.514543650
302552.705666108	4123877.084442450
302553.038083804	4123877.631731840
302553.362152172	4123878.201421990
302553.668477886	4123878.771529510
302553.975064570	4123879.352733070
302554.272257889	4123879.911953260
302554.569451171	4123880.471173440
302554.839247474	4123880.997731560
302555.081646805	4123881.491627610
302555.331873379	4123881.940930840
302555.628805519	4123882.489055030
302555.925215609	4123883.014987150
302556.194228733	4123883.508257200
302556.499249049	4123884.022884630
302556.823316967	4123884.592574900
302557.101201296	4123885.085636290
302557.424225111	4123885.610942440
302557.729245285	4123886.125569900
302558.033221401	4123886.595813230
302558.292318983	4123887.044907870
302558.615864666	4123887.592406130
302558.929755999	4123888.106824960
302559.271566207	4123888.676097970
302559.548667261	4123889.135871330
302559.825507284	4123889.584548660
302560.066862098	4123890.034060690
302560.364576688	4123890.615473140
302560.661769235	4123891.174693520
302560.941741163	4123891.756523330
302561.183095863	4123892.206035380
302561.442976129	4123892.688418220
302561.730775247	4123893.225655230
302562.027967623	4123893.784875650
302562.307156380	4123894.333417390
302562.549554944	4123894.827313630
302562.791170481	4123895.287921770
302563.106105301	4123895.846724890
302563.393121222	4123896.350673840
302563.689269397	4123896.865510170
302563.948105398	4123897.303508920
302564.252080803	4123897.773752460
302564.565971453	4123898.288171480
302564.861075506	4123898.758623700
302565.138436956	4123899.229493260
302565.398316805	4123899.711876200
302565.658196626	4123900.194259150
302565.908422145	4123900.643562660
302566.158647640	4123901.092866180
302566.399740832	4123901.531282340
302566.714675207	4123902.090085580
302567.002734703	4123902.638418790
302567.272790607	4123903.176073300
302567.569721315	4123903.724197860
302567.867434968	4123904.305610550
302568.117921257	4123904.766010160
302568.350925956	4123905.237923140
302568.574798359	4123905.698948750
302568.798409747	4123906.148878330
302569.059072178	4123906.664549480
302569.319734577	4123907.180220640
302569.560827452	4123907.618636880
302569.802703278	4123908.090341230
302570.053450354	4123908.561836930
302570.331855193	4123909.077090790
302570.646528068	4123909.624798130
302570.952590621	4123910.183810170
302571.275873701	4123910.720212830
302571.608549994	4123911.278598910
302571.893738016	4123911.704875870
302572.197973498	4123912.186215690
302572.556219536	4123912.699591680
302572.951255553	4123913.267613230
302573.373688291	4123913.868296920
302573.685228962	4123914.282851920
302574.015034115	4123914.719181680
302574.362581771	4123915.155094140
302574.701258123	4123915.591215260
302575.039673458	4123916.016240370
302575.368434536	4123916.408186030
302575.697195585	4123916.800131710
302576.153808103	4123917.344500720
302576.609898596	4123917.866677680
302577.047463556	4123918.355983860
302577.440150181	4123918.824141270
302577.823704517	4123919.281411310
302578.217434984	4123919.793952900
302578.638040172	4123920.316964580
302579.022638302	4123920.818618820
302579.397843166	4123921.298289650
302579.746173226	4123921.767490420
302580.075716810	4123922.192724370
302580.443877149	4123922.750276160
302580.794033943	4123923.297149230
302581.071132802	4123923.756923230
302581.339621351	4123924.228001920
302581.681689708	4123924.808371790
302581.949917216	4123925.268354460
302582.208751485	4123925.706353730
302582.458714475	4123926.144561650
302582.700328136	4123926.605170290
302583.006389341	4123927.164182730
302583.312189532	4123927.712099150
302583.573372443	4123928.249962780
302583.844992425	4123928.854193990
302584.052686780	4123929.382213490
302584.234811255	4123929.955243090
302584.372057503	4123930.507123860
302584.482689982	4123931.059630570
302584.548705226	4123931.602084490
302584.605588240	4123932.133651030
302584.610287653	4123932.710853600
302584.578719152	4123933.255602650
302584.528625239	4123933.767480890
302584.473313731	4123934.434912290
302584.449572603	4123934.935068550
302584.472797458	4123935.545141940
302584.529680472	4123936.076708470
302584.577170288	4123936.586291580
302584.680497313	4123937.205583170
302584.827397621	4123937.790543410
302584.983952078	4123938.408583120
302585.156683156	4123938.959629300
302585.336458639	4123939.432794590
302585.544152697	4123939.960814120
302585.760978944	4123940.499721050
302585.977022247	4123941.005339870
302586.183411368	4123941.477879220
302586.381451174	4123941.972819310
302586.606887593	4123942.500421570
302586.805449299	4123943.017553740
302587.013143193	4123943.545573300
302587.229969271	4123944.084480260
302587.475496806	4123944.711529580
302587.703020866	4123945.327900160
302587.902104394	4123945.867224430
302588.099883045	4123946.351068510
302588.316708995	4123946.889975500
302588.461521174	4123947.386167490
302588.669736818	4123947.936379170
302588.868559266	4123948.464607410
302589.040246055	4123948.971269520
302589.239590400	4123949.521689850
302589.395883416	4123950.128633590
302589.560525704	4123950.713176610
302589.715513835	4123951.264640170
302589.852498524	4123951.805424980
302589.999398302	4123952.390385300
302590.145254187	4123952.930961470
302590.290849087	4123953.460441600
302590.446359073	4123954.034097250
302590.618828586	4123954.574047500
302590.782426856	4123955.114206390
302590.973682653	4123955.698123510
302591.154762364	4123956.226769090
302591.308967416	4123956.744944560
302591.463694388	4123957.285312110
302591.600417932	4123957.815000910
302591.774975049	4123958.443719470
302591.948227312	4123959.016957860
302592.084950805	4123959.546646660
302592.248809877	4123960.097901620
302592.375879221	4123960.594510960
302592.548609477	4123961.145557280
302592.747431437	4123961.673785600
302592.945470474	4123962.168725820
302593.198563554	4123962.740086460
302593.460527816	4123963.311238470
302593.730841332	4123963.859989770
302594.010286996	4123964.419628480
302594.252421017	4123964.902429490
302594.503948154	4123965.407213940
302594.764868404	4123965.933981840
302595.043792012	4123966.471428500
302595.322193662	4123966.986683100
302595.601117204	4123967.524129780
302595.906915310	4123968.072046590
302596.177489498	4123968.631893990
302596.448063652	4123969.191741410
302596.710027526	4123969.762893510
302596.981384498	4123970.356029050
302597.235259981	4123970.960677910
302597.489135429	4123971.565326780
302597.743532764	4123972.192167720
302598.007323192	4123972.840992120
302598.253632132	4123973.501329830
302598.500201995	4123974.172763580
302598.719636296	4123974.822631170
302598.929938403	4123975.461611360
302599.105016632	4123976.112522130
302599.253220272	4123976.752962780
302599.374810292	4123977.394029330
302599.478396937	4123978.024417110
302599.555369972	4123978.655430790
302599.632342999	4123979.286444480
302599.700444821	4123979.917666800
302599.759153522	4123980.526905680
302599.816557426	4123981.080664380
302599.864568212	4123981.612439640
302599.897185229	4123982.244496500
302599.919887217	4123982.832377840
302599.940762495	4123983.342586930
302599.979902080	4123983.874570820
302599.992167123	4123984.396084580
302600.013303361	4123984.917389700
302600.036005348	4123985.505271050
302600.068622363	4123986.137327910
302600.090541476	4123986.691921150
302600.113504424	4123987.290898530
302600.154992627	4123987.922746770
302600.186043888	4123988.488227410
302600.215790356	4123988.998227860
302600.248146408	4123989.619188690
302600.269282645	4123990.140493820
302600.290940798	4123990.683991020
302600.312859912	4123991.238584260
302600.343911170	4123991.804064900
302600.356437181	4123992.336674700
302600.352264658	4123992.914085920
302600.357485240	4123993.513480580
302600.361140074	4123994.046299020
302600.383059193	4123994.600892260
302600.395063295	4123995.111309980
302600.407067399	4123995.621727710
302600.431335150	4123996.276185290
302600.452471395	4123996.797490420
302600.466041255	4123997.374484380
302600.479089198	4123997.929286260
302600.484570760	4123998.539776960
302600.498662543	4123999.138962990
302600.477791536	4123999.761175630
302600.429263169	4124000.339630030
302600.397433328	4124000.873283000
302600.367691169	4124001.495704280
302600.327512087	4124002.051757970
302600.304814403	4124002.596298350
302600.266201093	4124003.218928270
302600.251591717	4124003.729971910
302600.246375437	4124004.262998990
302600.243768760	4124004.906986440
302600.240901126	4124005.539877860
302600.246121788	4124006.139272530
302600.269084794	4124006.738249930
302600.292047799	4124007.337227330
302600.312923127	4124007.847436440
302600.344496341	4124008.435109170
302600.392246131	4124008.955788400
302600.430602830	4124009.454484190
302600.487223781	4124009.974954790
302600.528190076	4124010.584610970
302600.585071979	4124011.116177610
302600.660218128	4124011.669519050
302600.735886189	4124012.245052570
302600.829818489	4124012.842360900
302600.877307288	4124013.351944110
302600.951409572	4124013.860901400
302601.018728363	4124014.458835640
302601.104050432	4124015.067448640
302601.199026531	4124015.709141130
302601.281738987	4124016.206793760
302601.394457384	4124016.848068980
302601.497782694	4124017.467360760
302601.610762025	4124018.119732020
302601.658250776	4124018.629315220
302601.697651242	4124019.172395180
302601.719831314	4124019.738084470
302601.769146769	4124020.325339950
302601.836726451	4124020.934370230
302601.885519981	4124021.499433620
302601.942140827	4124022.019904240
302602.037116828	4124022.661596730
302602.113045721	4124023.248226310
302602.215588062	4124023.834229980
302602.319174228	4124024.464617810
302602.401886577	4124024.962270450
302602.485381794	4124025.493211200
302602.561049688	4124026.068744740
302602.627846427	4124026.644486920
302602.694382201	4124027.209133060
302602.770311034	4124027.795762630
302602.836846797	4124028.360408770
302602.928691201	4124028.868948820
302603.011664452	4124029.377697510
302603.085505592	4124029.875558790
302603.171349367	4124030.506363890
302603.247800073	4124031.115185550
302603.324511731	4124031.735103250
302603.409833565	4124032.343716280
302603.466454301	4124032.864186910
302603.523596948	4124033.406849610
302603.607874932	4124033.971078490
302603.656146428	4124034.513949820
302603.712506188	4124035.023324410
302603.770953607	4124035.621467300
302603.801743772	4124036.175851940
302603.841405077	4124036.730027950
302603.874021944	4124037.362084860
302603.887069833	4124037.916886760
302603.899073893	4124038.427304510
302603.904816397	4124039.048891280
302603.909776030	4124039.637189930
302603.931434103	4124040.180687170
302603.953092176	4124040.724184410
302603.965357200	4124041.245698200
302603.969012052	4124041.778516660
302604.007629518	4124042.288308520
302604.011284372	4124042.821126980
302604.050162795	4124043.342014880
302604.088519299	4124043.840710700
302604.146966684	4124044.438853600
302604.197064852	4124045.059397210
302604.228376927	4124045.635973930
302604.231509868	4124046.146600320
302604.236208559	4124046.723802940
302604.212989081	4124047.246151270
302604.130020349	4124047.869824370
302604.036092840	4124048.404937790
302603.933816136	4124048.962451930
302603.805447994	4124049.542784050
302603.659859543	4124050.145725510
302603.505921911	4124050.771067680
302603.369465593	4124051.384896560
302603.241880421	4124051.998516800
302603.087942866	4124052.623858990
302602.933744378	4124053.238105140
302602.752671594	4124053.841881160
302602.589341080	4124054.445239920
302602.399658197	4124055.060320630
302602.211280154	4124055.730881530
302602.032295187	4124056.423425880
302601.853832176	4124057.138162320
302601.666759050	4124057.864203430
302601.537086438	4124058.389055400
302601.407413846	4124058.913907390
302601.278002235	4124059.449855410
302601.139980494	4124059.997108110
302600.993348624	4124060.555665490
302600.837845663	4124061.114431500
302600.664600504	4124061.673614800
302600.491616334	4124062.243894140
302600.327242336	4124062.802868810
302600.172000439	4124063.372730880
302600.025890642	4124063.953480360
302599.880041833	4124064.545325880
302599.743064156	4124065.136962770
302599.623828718	4124065.728182390
302599.504854266	4124066.330498040
302599.385879834	4124066.932813700
302599.240814040	4124067.557947360
302599.121839653	4124068.160263030
302598.994255148	4124068.773883370
302598.849189426	4124069.399017040
302598.721604968	4124070.012637390
302598.585149430	4124070.626466390
302598.466958054	4124071.262070190
302598.348766702	4124071.897673990
302598.221704271	4124072.533486430
302598.094641863	4124073.169298880
302597.976711546	4124073.815998730
302597.867391382	4124074.451393900
302597.757549299	4124075.064597000
302597.656317364	4124075.666495420
302597.580915830	4124076.234479800
302597.514124436	4124076.791159510
302597.455682211	4124077.325438500
302597.405589151	4124077.837316780
302597.364106225	4124078.337890370
302597.309839547	4124079.049705980
302597.281403254	4124079.727607560
302597.243312967	4124080.372429660
302597.222703903	4124081.005738440
302597.210443997	4124081.616646500
302597.197662155	4124082.205362490
302597.194012379	4124082.804965870
302597.188796785	4124083.337993030
302597.183320223	4124083.859924140
302597.195846812	4124084.392534010
302597.184630817	4124085.047826230
302597.164021799	4124085.681135020
302597.151500964	4124086.280947040
302597.147851218	4124086.880550430
302597.144201477	4124087.480153820
302597.149422826	4124088.079548570
302597.154383205	4124088.667847280
302597.149428621	4124089.211970470
302597.145778895	4124089.811573860
302597.140563347	4124090.344601020
302597.144740826	4124090.899611610
302597.149440251	4124091.476814280
302597.153095793	4124092.009632800
302597.165361446	4124092.531146640
302597.187089509	4124092.977074620
302597.150544715	4124093.334898240
302597.109373746	4124093.772897840
302597.120526078	4124094.347596820
302597.132530728	4124094.858014620
302597.153928397	4124095.390415850
302597.211332312	4124095.944174600
302597.225163757	4124096.532264670
302597.238473263	4124097.098162670
302597.252565683	4124097.697348780
302597.275268206	4124098.285230210
302597.289882570	4124098.906608400
302597.293277127	4124099.428330880
302597.279973426	4124099.994854810
302597.285716727	4124100.616441640
302597.290938089	4124101.215836400
302597.295376541	4124101.781943040
302597.298771111	4124102.303665520
302597.296687240	4124102.969845150
302597.294342403	4124103.624928750
302597.300868639	4124104.279803700
302597.307394877	4124104.934678660
302597.313660147	4124105.578457580
302597.311315327	4124106.233541180
302597.316445848	4124106.733488870
302597.310708408	4124107.244323960
302597.315492914	4124107.777351120
302597.353057243	4124108.332987650
302597.358885645	4124108.910398980
302597.444538131	4124109.432538750
302597.413753359	4124110.010576000
302597.491056738	4124110.555116500
302597.568882068	4124111.121849070
302597.573842526	4124111.710147800
302597.553233699	4124112.343456600
302597.698184539	4124113.021984140
302597.643396363	4124113.711607720
302597.605567397	4124114.367525890
302597.666694550	4124114.979059910
302597.644780907	4124115.556888530
302597.604864187	4124116.124038400
302597.573035611	4124116.657691500
302597.558427204	4124117.168735240
302597.517205641	4124117.680404910
302597.470244713	4124118.325435690
302597.403714880	4124118.893211490
302597.345273189	4124119.427490520
302597.251608281	4124119.973700170
302597.107065854	4124120.621026030
302596.960174685	4124121.168487550
302596.769450246	4124121.739184360
302596.570376736	4124122.332281900
302596.327469970	4124122.948614750
302596.040468984	4124123.577086860
302595.825157738	4124123.959246160
302595.500584924	4124124.499784620
302595.292710330	4124124.995521640
302594.583791859	4124125.446874510
302594.191571594	4124125.853425950
302593.821599801	4124126.350623540
302593.432581063	4124126.792758250
302592.843562368	4124127.234892980
